Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,Tiny_URL,Prefix/Suffix,DNS_Record,Web_Traffic,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Label
0,0,27,3,1,0,0,0,0,3,3271,3271,0,0,0,0,0
0,0,22,3,1,0,0,0,0,6,9522,9522,0,0,0,0,0
0,0,26,3,0,0,0,0,0,4,6593,6593,0,0,0,0,0
0,0,88,4,1,0,0,1,0,0,-1,-1,0,0,0,0,0
0,0,35,3,0,0,0,0,0,2,5233,5233,0,0,0,0,0
0,0,29,3,1,0,0,0,0,4,4190,4190,0,0,0,0,0
0,0,24,3,1,0,0,1,0,2,5545,5545,0,0,0,0,0
0,0,32,3,1,0,0,0,0,10,8350,8350,0,0,0,0,0
0,0,15,2,2,0,0,0,0,4,2168,2168,0,0,0,0,0
0,0,63,5,2,0,0,1,0,6,8435,8435,0,0,0,0,0
1,0,64,4,1,0,0,0,0,7,7478,7478,0,0,0,0,0
0,0,33,5,0,0,0,0,0,5,-1,-1,0,0,0,0,0
0,0,26,2,0,0,0,0,0,1,-1,-1,0,0,0,0,0
0,0,31,3,0,0,1,0,0,3,5337,5337,0,0,0,0,0
0,0,37,3,1,0,0,0,0,2,-1,-1,0,0,0,0,0
0,0,69,4,2,0,0,0,0,2,-1,-1,0,0,0,0,0
0,0,98,7,0,0,0,1,0,5,7530,7530,0,0,0,0,0
0,0,42,3,0,0,0,0,0,3,1594,1594,0,0,0,0,0
0,0,31,2,1,0,0,0,0,5,8227,8227,0,0,0,0,0
0,0,58,3,1,0,1,0,0,4,4444,4444,0,0,0,0,0
0,0,26,3,0,0,0,0,0,4,7932,7932,0,0,0,0,0
0,0,67,6,2,0,0,0,0,5,7812,7812,0,0,0,0,0
0,0,40,3,1,0,0,0,0,1,-1,-1,0,0,0,0,0
0,0,19,3,1,0,0,0,0,5,2504,2504,0,0,0,0,0
1,0,550,5,0,1,1,0,0,4,6591,6591,0,0,0,0,0
0,0,19,3,0,0,0,0,0,6,-1,-1,0,0,0,0,0
0,0,41,3,0,0,0,1,0,2,4364,4364,0,0,0,0,0
0,0,31,3,1,0,0,1,0,4,4029,4029,0,0,0,0,0
0,0,67,3,1,0,0,0,0,6,5887,5887,0,0,0,0,0
0,0,55,4,0,0,0,0,0,5,6564,6564,0,0,0,0,0
1,0,44,5,2,0,0,0,0,3,7160,7160,0,0,0,0,0
0,0,57,4,0,0,0,1,0,3,-1,-1,0,0,0,0,0
0,0,64,4,1,0,0,1,0,4,-1,-1,0,0,0,0,0
0,0,44,4,0,0,0,0,0,7,7130,7130,0,0,0,0,0
0,0,40,5,0,0,0,0,0,7,7658,7658,0,0,0,0,0
0,0,91,3,0,0,0,0,0,8,6065,6065,0,0,0,0,0
0,0,85,8,1,0,0,0,0,6,12168,12168,0,0,0,0,0
0,0,61,7,1,0,0,0,0,5,3733,3733,0,0,0,0,0
0,0,60,6,1,0,0,0,0,4,5271,5271,0,0,0,0,0
0,0,64,4,1,0,0,0,0,2,2687,2687,0,0,0,0,0
0,0,42,4,1,0,0,0,0,6,9205,9205,0,0,0,0,0
0,0,39,3,1,0,1,0,0,6,7222,7222,0,0,0,0,0
0,0,30,3,0,0,0,0,0,1,932,932,0,0,0,0,0
0,0,73,4,0,0,0,0,0,5,7523,7523,0,0,0,0,0
0,0,24,3,0,0,0,0,0,4,-1,-1,0,0,0,0,0
1,0,96,5,0,0,0,0,0,7,5049,5049,0,0,0,0,0
0,0,28,3,1,0,0,1,0,4,4715,4715,0,0,0,0,0
0,0,53,5,1,0,0,0,0,3,-1,-1,0,0,0,0,0
0,0,31,3,0,0,0,0,0,2,3900,3900,0,0,0,0,0
0,0,41,3,1,0,0,0,0,6,6260,6260,0,0,0,0,0
0,0,40,3,1,0,0,0,0,4,5886,5886,0,0,0,0,0
0,0,27,2,0,0,0,0,0,3,-1,-1,0,0,0,0,0
0,0,43,3,0,0,0,0,0,10,5640,5640,0,0,0,0,0
0,0,23,3,0,0,0,0,0,5,-1,-1,0,0,0,0,0
0,0,39,3,0,0,0,0,0,10,8520,8520,0,0,0,0,0
0,0,24,2,1,0,0,0,0,8,5159,5159,0,0,0,0,0
0,0,45,5,1,0,0,1,0,7,5509,5509,0,0,0,0,0
0,0,51,6,0,0,0,1,0,3,-1,-1,0,0,0,0,0
0,0,26,3,0,0,1,0,0,4,3154,3154,0,0,0,0,0
0,0,39,4,1,0,0,0,0,2,3898,3898,0,0,0,0,0
0,0,26,3,0,0,0,0,0,3,3890,3890,0,0,0,0,0
0,0,66,5,2,0,0,0,0,5,7224,7224,0,0,0,0,0
0,0,18,2,0,0,0,0,0,2,-1,-1,0,0,0,0,0
1,0,90,3,0,0,0,0,0,2,1963,1963,0,0,0,0,0
0,0,69,8,0,0,0,0,0,7,12805,12805,0,0,0,0,0
0,0,66,3,0,0,0,0,0,5,7354,7354,0,0,0,0,0
0,0,43,3,0,0,0,0,0,10,5639,5639,0,0,0,0,0
0,0,33,3,0,0,0,0,0,10,7489,7489,0,0,0,0,0
0,0,24,3,0,0,0,0,0,1,3166,3166,0,0,0,0,0
0,0,38,4,0,0,0,0,0,5,6430,6430,0,0,0,0,0
0,0,44,4,0,0,0,0,0,0,-1,-1,0,0,0,0,0
0,0,90,4,1,0,1,0,0,5,7615,7615,0,0,0,0,0
0,0,36,3,0,0,1,0,0,5,7297,7297,0,0,0,0,0
0,0,51,4,0,0,0,0,0,3,4664,4664,0,0,0,0,0
0,0,28,3,0,0,0,1,0,3,-1,-1,0,0,0,0,0
0,0,28,3,0,0,0,0,0,4,1557,1557,0,0,0,0,0
0,0,67,3,1,0,0,0,0,4,8823,8823,0,0,0,0,0
0,0,39,3,0,0,0,0,0,6,8149,8149,0,0,0,0,0
0,0,51,4,0,0,0,0,0,4,5633,5633,0,0,0,0,0
0,0,36,3,0,0,1,0,0,5,7299,7299,0,0,0,0,0
0,0,81,5,1,0,0,1,0,4,4093,4093,0,0,0,0,0
0,0,50,4,1,0,0,0,0,7,10570,10570,0,0,0,0,0
0,0,55,4,0,0,0,0,0,5,7185,7185,0,0,0,0,0
0,0,38,4,1,0,0,0,0,4,7991,7991,0,0,0,0,0
1,0,119,7,0,0,0,0,0,7,7927,7927,0,0,0,0,0
0,0,23,3,1,0,0,0,0,2,5416,5416,0,0,0,0,0
0,0,26,3,0,0,0,0,0,4,7071,7071,0,0,0,0,0
0,0,39,4,0,0,0,0,0,5,7296,7296,0,0,0,0,0
0,0,31,3,0,0,0,0,0,4,2730,2730,0,0,0,0,0
0,0,25,3,0,0,0,0,0,2,6142,6142,0,0,0,0,0
1,0,76,4,1,0,0,0,0,3,7547,7547,0,0,0,0,0
0,0,25,3,1,0,0,0,0,2,-1,-1,0,0,0,0,0
0,0,88,5,1,0,0,0,0,7,7413,7413,0,0,0,0,0
0,0,66,3,1,0,0,0,0,4,6708,6708,0,0,0,0,0
0,0,42,3,1,0,0,0,0,5,5634,5634,0,0,0,0,0
0,0,29,3,0,0,0,1,0,3,3251,3251,0,0,0,0,0
0,0,37,4,0,0,0,0,0,2,3624,3624,0,0,0,0,0
0,0,41,4,2,0,1,0,0,7,9635,9635,0,0,0,0,0
0,0,35,3,0,0,1,0,0,5,7296,7296,0,0,0,0,0
0,0,41,3,0,0,0,0,0,8,5160,5160,0,0,0,0,0
0,0,27,3,0,0,0,0,0,5,2906,2906,0,0,0,0,0
0,0,33,3,0,0,0,0,0,4,4652,4652,0,0,0,0,0
0,0,31,3,0,0,0,0,0,2,-1,-1,0,0,0,0,0
0,0,32,3,1,0,0,1,0,5,7806,7806,0,0,0,0,0
0,0,51,5,1,0,0,1,0,4,7268,7268,0,0,0,0,0
0,0,17,3,0,0,0,0,0,5,-1,-1,0,0,0,0,0
0,0,57,5,2,0,0,0,0,5,7737,7737,0,0,0,0,0
0,0,66,5,1,0,0,0,0,5,8578,8578,0,0,0,0,0
0,0,111,6,1,0,0,0,0,6,8759,8759,0,0,0,0,0
0,0,53,4,1,0,0,0,0,6,9201,9201,0,0,0,0,0
0,0,31,3,2,0,0,0,0,4,7603,7603,0,0,0,0,0
0,0,29,3,0,0,0,0,0,4,7711,7711,0,0,0,0,0
0,0,21,2,0,0,0,0,0,0,-1,-1,0,0,0,0,0
0,0,41,4,1,0,0,0,0,4,3579,3579,0,0,0,0,0
0,0,54,5,1,0,0,0,0,6,7671,7671,0,0,0,0,0
0,0,66,4,1,0,0,0,0,5,4486,4486,0,0,0,0,0
0,0,83,4,1,0,0,0,0,5,1925,1925,0,0,0,0,0
0,0,29,3,0,0,0,0,0,3,5091,5091,0,0,0,0,0
0,0,35,3,1,0,0,0,0,0,1036,1036,0,0,0,0,0
0,0,36,3,0,0,0,0,0,4,2883,2883,0,0,0,0,0
0,0,30,3,0,0,0,0,0,4,3484,3484,0,0,0,0,0
0,0,33,3,0,0,0,0,0,2,6732,6732,0,0,0,0,0
0,0,57,4,1,0,0,0,0,3,2295,2295,0,0,0,0,0
0,0,32,3,0,0,0,0,0,2,-1,-1,0,0,0,0,0
0,0,22,3,1,0,0,0,0,6,-1,-1,0,0,0,0,0
0,0,90,5,0,0,0,0,0,8,7450,7450,0,0,0,0,0
0,0,66,5,1,0,0,0,0,7,7412,7412,0,0,0,0,0
0,0,26,3,0,0,0,1,0,5,7347,7347,0,0,0,0,0
0,0,63,4,0,0,0,0,0,3,7208,7208,0,0,0,0,0
0,0,47,4,0,0,0,0,0,7,7132,7132,0,0,0,0,0
0,0,31,2,0,0,0,0,0,4,5070,5070,0,0,0,0,0
1,0,121,7,1,0,0,1,0,4,8148,8148,0,0,0,0,0
1,0,72,5,2,0,0,0,0,4,6645,6645,0,0,0,0,0
0,0,55,3,1,0,0,0,0,4,7200,7200,0,0,0,0,0
0,0,80,6,0,0,0,0,0,5,6747,6747,0,0,0,0,0
0,0,33,4,0,0,0,0,0,7,7134,7134,0,0,0,0,0
0,0,66,5,1,0,0,0,0,5,10357,10357,0,0,0,0,0
0,0,26,3,0,0,0,0,0,5,3366,3366,0,0,0,0,0
0,0,56,3,1,0,0,0,0,2,6381,6381,0,0,0,0,0
0,0,36,3,1,0,0,0,0,2,5518,5518,0,0,0,0,0
0,0,83,5,0,0,0,0,0,4,5438,5438,0,0,0,0,0
0,0,32,3,0,0,0,0,0,3,-1,-1,0,0,0,0,0
0,0,35,3,0,0,0,0,0,3,-1,-1,0,0,0,0,0
0,0,27,3,0,0,0,0,0,2,6742,6742,0,0,0,0,0
0,0,43,3,0,0,0,0,0,10,5639,5639,0,0,0,0,0
0,0,32,3,0,0,0,0,0,8,7448,7448,0,0,0,0,0
0,0,83,6,1,0,0,1,0,2,2979,2979,0,0,0,0,0
0,0,26,3,2,0,0,1,0,8,8966,8966,0,0,0,0,0
0,0,35,2,0,0,0,0,0,7,5273,5273,0,0,0,0,0
0,0,32,4,0,0,0,0,0,4,3224,3224,0,0,0,0,0
0,0,71,4,0,0,0,0,0,3,7260,7260,0,0,0,0,0
0,0,39,3,0,0,0,0,0,6,5190,5190,0,0,0,0,0
0,0,24,2,0,0,0,0,0,4,7531,7531,0,0,0,0,0
0,0,76,4,3,0,0,0,0,7,8916,8916,0,0,0,0,0
0,0,22,3,1,0,0,0,0,5,7844,7844,0,0,0,0,0
0,0,33,3,1,0,0,0,0,4,-1,-1,0,0,0,0,0
0,0,102,8,1,0,0,1,0,5,8924,8924,0,0,0,0,0
0,0,49,4,0,0,0,0,0,5,7224,7224,0,0,0,0,0
0,0,33,3,0,0,0,0,0,3,1878,1878,0,0,0,0,0
0,0,25,3,0,0,0,0,0,5,8791,8791,0,0,0,0,0
1,0,93,5,1,0,0,0,0,8,6056,6056,0,0,0,0,0
0,0,120,10,1,0,0,0,0,7,12126,12126,0,0,0,0,0
0,0,37,4,0,0,0,0,0,5,8944,8944,0,0,0,0,0
0,0,66,6,1,0,0,0,0,5,-1,-1,0,0,0,0,0
1,0,119,5,0,0,0,0,0,6,5517,5517,0,0,0,0,0
0,0,44,4,1,0,0,0,0,6,7982,7982,0,0,0,0,0
0,0,33,4,0,0,0,0,0,7,7133,7133,0,0,0,0,0
0,0,29,3,1,0,0,0,0,4,3695,3695,0,0,0,0,0
0,0,85,5,1,0,0,0,0,6,7551,7551,0,0,0,0,0
0,0,61,4,1,0,0,0,0,5,6956,6956,0,0,0,0,0
0,0,50,4,0,0,0,0,0,7,7130,7130,0,0,0,0,0
0,0,33,3,0,0,0,1,0,3,-1,-1,0,0,0,0,0
0,0,27,2,0,0,0,0,0,5,7533,7533,0,0,0,0,0
0,0,46,4,0,0,0,0,0,10,5637,5637,0,0,0,0,0
0,0,28,3,0,0,0,0,0,4,2806,2806,0,0,0,0,0
0,0,44,3,0,0,0,0,0,8,7449,7449,0,0,0,0,0
1,0,45,4,1,0,0,0,0,5,5287,5287,0,0,0,0,0
1,0,115,8,0,0,0,0,0,3,-2,-2,0,0,0,0,0
0,0,25,3,0,0,0,0,0,3,1632,1632,0,0,0,0,0
0,0,27,3,0,0,0,0,0,3,-1,-1,0,0,0,0,0
0,0,35,4,1,0,0,1,0,4,8130,8130,0,0,0,0,0
0,0,56,3,0,0,0,0,0,5,7232,7232,0,0,0,0,0
0,0,82,4,1,0,0,0,0,4,8892,8892,0,0,0,0,0
0,0,33,3,0,0,0,0,0,1,1080,1080,0,0,0,0,0
0,0,53,3,0,0,0,0,0,4,8096,8096,0,0,0,0,0
0,0,42,3,0,0,1,0,0,5,7297,7297,0,0,0,0,0
0,0,23,3,0,0,0,0,0,4,7600,7600,0,0,0,0,0
0,0,29,3,0,0,0,0,0,4,3837,3837,0,0,0,0,0
0,0,76,4,1,0,0,0,0,5,6045,6045,0,0,0,0,0
0,0,61,5,1,0,0,0,0,0,-2,-2,0,0,0,0,0
0,0,79,4,1,0,0,0,0,5,8905,8905,0,0,0,0,0
0,0,24,3,0,0,1,0,0,3,-1,-1,0,0,0,0,0
0,0,29,3,0,0,0,0,0,3,8718,8718,0,0,0,0,0
0,0,47,4,0,0,0,0,0,7,7132,7132,0,0,0,0,0
0,0,58,5,0,0,0,0,0,3,5976,5976,0,0,0,0,0
0,0,65,5,0,0,0,0,0,1,9088,9088,0,0,0,0,0
0,0,34,4,0,0,0,0,0,2,3024,3024,0,0,0,0,0
0,0,25,3,0,0,0,0,0,4,6918,6918,0,0,0,0,0
0,0,46,5,0,0,0,1,0,5,8056,8056,0,0,0,0,0
0,0,23,3,0,0,0,0,0,3,3317,3317,0,0,0,0,0
0,0,73,4,1,0,0,0,0,5,3063,3063,0,0,0,0,0
0,0,65,4,1,0,0,0,0,3,2055,2055,0,0,0,0,0
0,0,28,3,0,0,0,0,0,3,5719,5719,0,0,0,0,0
0,0,70,4,1,0,0,0,0,5,5776,5776,0,0,0,0,0
0,0,34,3,0,0,0,0,0,2,1274,1274,0,0,0,0,0
0,0,40,2,0,0,1,0,0,5,7298,7298,0,0,0,0,0
0,0,98,5,1,0,0,1,0,5,7402,7402,0,0,0,0,0
0,0,36,4,1,0,0,0,0,7,5171,5171,0,0,0,0,0
0,0,25,2,1,0,0,0,0,8,5161,5161,0,0,0,0,0
0,0,40,4,0,0,0,1,0,8,12210,12210,0,0,0,0,0
0,0,23,3,0,0,0,0,0,2,-1,-1,0,0,0,0,0
0,0,30,3,1,0,0,0,0,4,-1,-1,0,0,0,0,0
0,0,66,6,0,0,0,0,0,6,11102,11102,0,0,0,0,0
0,0,26,3,0,0,0,1,0,1,-1,-1,0,0,0,0,0
0,0,35,4,0,0,0,0,1,4,4455,4455,0,0,0,0,0
1,0,228,4,1,0,0,0,0,1,-1,-1,0,0,0,0,0
0,0,24,3,1,0,0,0,0,3,-1,-1,0,0,0,0,0
0,0,27,3,1,0,0,0,0,2,2924,2924,0,0,0,0,0
1,0,63,5,1,0,1,1,0,8,10674,10674,0,0,0,0,0
0,0,103,4,1,0,0,0,0,5,4466,4466,0,0,0,0,0
0,0,32,3,1,0,0,0,0,4,-1,-1,0,0,0,0,0
0,0,45,4,0,0,0,0,0,7,9169,9169,0,0,0,0,0
0,0,40,5,1,0,0,0,0,6,8144,8144,0,0,0,0,0
0,0,64,4,0,0,0,0,0,4,2223,2223,0,0,0,0,0
0,0,53,3,1,0,0,0,0,5,7587,7587,0,0,0,0,0
0,0,51,3,1,0,0,0,0,3,3189,3189,0,0,0,0,0
0,0,36,2,1,0,1,0,0,5,7299,7299,0,0,0,0,0
0,0,34,4,0,0,0,0,0,10,5892,5892,0,0,0,0,0
0,0,52,5,3,0,0,0,0,5,3730,3730,0,0,0,0,0
0,0,50,4,1,0,0,0,0,6,8147,8147,0,0,0,0,0
0,0,43,5,2,0,0,0,0,3,7159,7159,0,0,0,0,0
0,0,41,4,1,0,0,0,0,5,4360,4360,0,0,0,0,0
0,0,24,3,0,0,1,0,0,2,-1,-1,0,0,0,0,0
0,0,50,4,0,0,0,1,0,5,-1,-1,0,0,0,0,0
0,0,20,3,0,0,0,0,0,4,8687,8687,0,0,0,0,0
0,0,101,4,2,0,0,0,0,2,2491,2491,0,0,0,0,0
0,0,43,3,0,0,0,0,0,3,-1,-1,0,0,0,0,0
0,0,71,5,1,0,0,0,0,3,3814,3814,0,0,0,0,0
0,0,35,4,0,0,1,0,0,5,5046,5046,0,0,0,0,0
0,0,24,3,0,0,0,0,0,1,2160,2160,0,0,0,0,0
0,0,64,4,0,0,0,1,0,5,-1,-1,0,0,0,0,0
0,0,28,3,0,0,0,0,0,5,7533,7533,0,0,0,0,0
1,0,93,13,1,0,0,0,0,7,12124,12124,0,0,0,0,0
0,0,86,8,1,0,0,0,0,8,9803,9803,0,0,0,0,0
0,0,29,4,0,0,0,0,0,4,-1,-1,0,0,0,0,0
0,0,26,3,1,0,0,0,0,4,2406,2406,0,0,0,0,0
1,0,95,9,1,0,0,0,0,4,5632,5632,0,0,0,0,0
0,0,35,5,0,0,0,0,0,5,5826,5826,0,0,0,0,0
0,0,29,3,1,0,0,1,0,5,8576,8576,0,0,0,0,0
0,0,25,2,0,0,0,0,0,4,1677,1677,0,0,0,0,0
0,0,21,3,1,0,0,0,0,4,-1,-1,0,0,0,0,0
0,0,25,3,0,0,0,0,0,5,8735,8735,0,0,0,0,0
0,0,117,5,3,0,0,0,0,3,-1,-1,0,0,0,0,0
0,0,39,3,0,0,0,0,0,4,5309,5309,0,0,0,0,0
0,0,23,3,0,0,0,0,0,5,2018,2018,0,0,0,0,0
0,0,75,3,1,0,0,0,0,6,6256,6256,0,0,0,0,0
0,0,33,3,0,0,0,0,0,8,5161,5161,0,0,0,0,0
0,0,24,3,0,0,0,0,0,3,3219,3219,0,0,0,0,0
0,0,26,3,0,0,0,0,0,6,4655,4655,0,0,0,0,0
0,0,23,2,0,0,0,0,0,5,3208,3208,0,0,0,0,0
0,0,60,5,1,0,0,0,0,2,5440,5440,0,0,0,0,0
0,0,20,3,0,0,0,0,0,2,1548,1548,0,0,0,0,0
0,0,81,4,1,0,0,0,0,4,2496,2496,0,0,0,0,0
1,0,86,4,0,0,0,0,0,7,4547,4547,0,0,0,0,0
0,0,44,5,0,0,0,1,0,5,6245,6245,0,0,0,0,0
0,0,127,6,1,0,0,0,0,6,5735,5735,0,0,0,0,0
0,0,91,5,0,0,1,0,0,4,9346,9346,0,0,0,0,0
0,0,29,3,0,0,0,0,0,4,4626,4626,0,0,0,0,0
0,0,80,8,0,0,0,0,0,4,8583,8583,0,0,0,0,0
0,0,88,4,0,0,0,0,0,5,6340,6340,0,0,0,0,0
0,0,24,3,1,0,0,0,0,4,2139,2139,0,0,0,0,0
0,0,64,5,1,0,0,1,0,10,8347,8347,0,0,0,0,0
0,0,56,5,1,0,0,0,0,4,-1,-1,0,0,0,0,0
0,0,30,3,0,0,0,0,0,2,2383,2383,0,0,0,0,0
0,0,71,5,1,0,0,1,0,5,4352,4352,0,0,0,0,0
0,0,81,4,0,0,0,0,0,3,4567,4567,0,0,0,0,0
1,0,95,5,0,0,1,0,0,4,9350,9350,0,0,0,0,0
0,0,48,3,1,0,0,0,0,4,6567,6567,0,0,0,0,0
0,0,58,4,0,0,0,0,0,7,7133,7133,0,0,0,0,0
1,0,98,3,1,0,0,0,0,4,2255,2255,0,0,0,0,0
0,0,73,5,0,0,0,0,0,8,7445,7445,0,0,0,0,0
0,0,221,6,2,0,0,0,0,4,7323,7323,0,0,0,0,0
1,0,86,4,2,0,0,0,0,7,5798,5798,0,0,0,0,0
0,0,115,5,1,0,0,1,0,3,4417,4417,0,0,0,0,0
0,0,51,4,2,0,0,0,0,4,-1,-1,0,0,0,0,0
0,0,100,6,0,0,0,0,0,5,4057,4057,0,0,0,0,0
0,0,34,3,1,0,0,0,0,2,-1,-1,0,0,0,0,0
0,0,109,7,0,0,0,0,0,10,8348,8348,0,0,0,0,0
0,0,105,5,1,0,0,1,0,2,5442,5442,0,0,0,0,0
0,0,27,3,0,0,1,1,0,3,3790,3790,0,0,0,0,0
0,0,77,6,0,0,0,0,0,6,9882,9882,0,0,0,0,0
0,0,30,3,0,0,0,0,0,4,3958,3958,0,0,0,0,0
0,0,61,3,1,0,0,0,0,5,2320,2320,0,0,0,0,0
0,0,21,2,0,0,0,0,0,0,2653,2653,0,0,0,0,0
0,0,92,8,0,0,0,0,0,4,6326,6326,0,0,0,0,0
0,0,22,2,0,0,0,0,0,3,4541,4541,0,0,0,0,0
0,0,41,5,1,0,1,0,0,7,9281,9281,0,0,0,0,0
0,0,26,3,2,0,0,1,0,4,4875,4875,0,0,0,0,0
0,0,61,4,1,0,0,0,0,4,5350,5350,0,0,0,0,0
0,0,74,5,1,0,0,0,0,6,6250,6250,0,0,0,0,0
0,0,68,3,1,0,0,1,0,6,6259,6259,0,0,0,0,0
0,0,31,3,1,0,0,0,0,3,4771,4771,0,0,0,0,0
0,0,31,3,1,0,0,0,0,4,6044,6044,0,0,0,0,0
0,0,81,4,1,0,0,0,0,6,12710,12710,0,0,0,0,0
0,0,25,3,0,0,1,0,0,2,8596,8596,0,0,0,0,0
0,0,60,5,1,0,0,0,0,7,5132,5132,0,0,0,0,0
1,0,83,3,1,0,0,0,0,7,6598,6598,0,0,0,0,0
0,0,38,4,1,0,0,0,0,4,6902,6902,0,0,0,0,0
0,0,30,3,0,0,0,1,0,2,3301,3301,0,0,0,0,0
0,0,23,3,0,0,0,0,0,1,-1,-1,0,0,0,0,0
0,0,27,2,1,0,0,0,0,8,5158,5158,0,0,0,0,0
0,0,32,2,0,0,0,0,0,2,4300,4300,0,0,0,0,0
0,0,49,3,1,0,0,0,0,4,5525,5525,0,0,0,0,0
0,0,29,3,0,0,0,0,0,4,-1,-1,0,0,0,0,0
0,0,81,7,1,0,0,0,0,5,8763,8763,0,0,0,0,0
0,0,75,5,0,0,0,0,0,8,7450,7450,0,0,0,0,0
0,0,161,4,0,0,0,0,0,4,7805,7805,0,0,0,0,0
0,0,60,5,1,0,0,0,0,5,-1,-1,0,0,0,0,0
0,0,34,4,0,0,0,0,0,5,3298,3298,0,0,0,0,0
0,0,70,3,0,0,0,0,0,5,7996,7996,0,0,0,0,0
0,0,23,3,0,0,0,0,0,2,8002,8002,0,0,0,0,0
0,0,63,5,2,0,0,1,0,4,2095,2095,0,0,0,0,0
0,0,30,3,0,0,0,0,0,4,3333,3333,0,0,0,0,0
0,0,32,3,1,0,0,0,0,5,3795,3795,0,0,0,0,0
0,0,31,3,0,0,1,0,0,5,7298,7298,0,0,0,0,0
0,0,42,4,0,0,0,0,0,10,5637,5637,0,0,0,0,0
0,0,86,10,1,0,0,0,0,7,12126,12126,0,0,0,0,0
0,0,30,3,1,0,0,0,0,0,2567,2567,0,0,0,0,0
0,0,106,6,0,0,0,0,0,2,7077,7077,0,0,0,0,0
0,0,154,8,0,0,0,0,0,5,4775,4775,0,0,0,0,0
0,0,56,5,1,0,0,0,0,6,7668,7668,0,0,0,0,0
0,0,28,3,1,0,0,0,0,4,2649,2649,0,0,0,0,0
0,0,78,6,0,0,0,0,0,5,6679,6679,0,0,0,0,0
0,0,22,3,0,0,0,0,0,4,7011,7011,0,0,0,0,0
0,0,61,4,1,0,0,0,0,5,6669,6669,0,0,0,0,0
0,0,71,4,1,0,0,0,0,5,7724,7724,0,0,0,0,0
0,0,36,4,1,0,0,0,0,4,7810,7810,0,0,0,0,0
1,0,84,5,0,0,0,0,0,5,7626,7626,0,0,0,0,0
0,0,56,7,1,0,0,0,0,5,-1,-1,0,0,0,0,0
0,0,32,3,0,0,0,0,0,4,7393,7393,0,0,0,0,0
0,0,50,4,0,0,0,0,0,7,7133,7133,0,0,0,0,0
0,0,50,5,2,0,0,1,0,4,2867,2867,0,0,0,0,0
0,0,40,3,0,0,0,0,0,10,8518,8518,0,0,0,0,0
1,0,63,5,3,0,1,1,0,8,10677,10677,0,0,0,0,0
0,0,33,3,0,0,0,0,0,4,727,727,0,0,0,0,0
0,0,34,3,1,0,0,1,0,3,2054,2054,0,0,0,0,0
0,0,30,3,1,0,0,0,0,4,3395,3395,0,0,0,0,0
0,0,18,3,0,0,0,0,0,4,4320,4320,0,0,0,0,0
0,0,32,3,0,0,0,0,0,2,4472,4472,0,0,0,0,0
0,0,45,3,0,0,0,0,0,10,8520,8520,0,0,0,0,0
0,0,34,3,0,0,0,0,0,4,1129,1129,0,0,0,0,0
0,0,28,3,0,0,0,0,0,4,7676,7676,0,0,0,0,0
0,0,56,3,1,0,0,0,0,7,7419,7419,0,0,0,0,0
0,0,44,4,2,0,0,0,0,4,3133,3133,0,0,0,0,0
0,0,60,4,1,0,0,0,0,6,8829,8829,0,0,0,0,0
0,0,37,3,1,0,0,0,0,5,7584,7584,0,0,0,0,0
0,0,21,3,0,0,0,0,0,2,4956,4956,0,0,0,0,0
0,0,36,2,1,0,0,0,0,8,5161,5161,0,0,0,0,0
0,0,23,3,1,0,0,0,0,5,8886,8886,0,0,0,0,0
0,0,68,5,0,0,0,1,0,4,7466,7466,0,0,0,0,0
0,0,78,7,1,0,0,1,0,5,8900,8900,0,0,0,0,0
0,0,66,4,1,0,0,0,0,5,4487,4487,0,0,0,0,0
0,0,29,2,0,0,0,0,0,4,2012,2012,0,0,0,0,0
1,0,157,5,0,0,0,0,0,7,5051,5051,0,0,0,0,0
0,0,23,3,0,0,1,0,0,1,3701,3701,0,0,0,0,0
0,0,59,5,1,0,0,0,0,6,8144,8144,0,0,0,0,0
0,0,66,4,0,0,0,0,0,4,6166,6166,0,0,0,0,0
0,0,55,3,1,0,0,0,0,5,8571,8571,0,0,0,0,0
0,0,31,3,0,0,0,0,0,3,2936,2936,0,0,0,0,0
0,0,50,4,0,0,0,0,0,3,4326,4326,0,0,0,0,0
0,0,36,4,1,0,0,0,0,3,-1,-1,0,0,0,0,0
0,0,34,4,3,0,0,0,0,6,10524,10524,0,0,0,0,0
0,0,37,5,0,0,0,0,0,6,6218,6218,0,0,0,0,0
0,0,73,4,2,0,0,0,0,6,6053,6053,0,0,0,0,0
0,0,21,3,0,0,0,0,0,3,5461,5461,0,0,0,0,0
0,0,33,2,0,0,0,0,0,2,1720,1720,0,0,0,0,0
0,0,28,3,1,0,0,0,0,2,1588,1588,0,0,0,0,0
0,0,34,3,0,0,0,0,0,2,6875,6875,0,0,0,0,0
0,0,24,2,0,0,0,0,0,2,-1,-1,0,0,0,0,0
0,0,26,3,1,0,0,0,0,4,7068,7068,0,0,0,0,0
0,0,44,5,1,0,0,0,0,3,7158,7158,0,0,0,0,0
1,0,123,6,0,0,1,0,0,5,2411,2411,0,0,0,0,0
0,0,21,3,1,0,0,0,0,4,-1,-1,0,0,0,0,0
1,0,55,6,1,0,0,0,0,5,7300,7300,0,0,0,0,0
0,0,55,5,1,0,0,0,0,6,-1,-1,0,0,0,0,0
